"ID_morph_Typ","morph_Typ","morph_Typ_Sprache","morph_Typ_Wortart","morph_Typ_Genus","Id_basistyp","Basistyp","Sprache_Basistyp","Georeferenz"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.782 46.755891)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.782 46.755891)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.859454 46.723143)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.859454 46.723143)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.228315 46.738617)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.228315 46.738617)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.593551 46.735158)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.649724 46.732186)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.651634 46.741178)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.63193 46.710861)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.631591 46.69255)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.598838 46.669132)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.630121 46.678861)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.762162 46.745307)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.762162 46.745307)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.843397 47.06848)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.677061 46.698451)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.691481 46.668148)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.691481 46.668148)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.002662 46.746724)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.140411 46.734142)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.104208 46.717049)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.185615 46.735858)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.612909 46.707818)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.612909 46.707818)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.677402 46.703635)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.677402 46.703635)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.948521 46.911274)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.586308 46.664767)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.568142 46.636061)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.59645 46.62104)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.636654 46.612772)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.531126 46.514206)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.755556 46.630556)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.755556 46.630556)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.821896 46.606153)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.821896 46.606153)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.337408 46.501965)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.581382 46.530408)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.109444 46.511389)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.108594 46.508498)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.00795 46.498121)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.052718 46.469427)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.261276 46.472169)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.262207 46.454848)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.245451 46.431372)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.354758 46.498295)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.343727 46.482747)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.384384 46.481822)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.358376 46.432314)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.337291 46.427114)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.425513 46.413751)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.239674 46.411356)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.320642 46.404048)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.238403 46.377171)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.192671 47.501863)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.300341 46.346909)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.387697 46.396747)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.387697 46.396747)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.216121 46.323419)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.220691 46.311402)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.56072 46.97572)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.129128 46.543762)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.22098 46.268053)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.366539 46.277785)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.34112 46.101455)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.036928 47.494478)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.340426 46.129498)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.212967 45.925569)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(11.322556 45.922193)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.405117 47.669522)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.032852 47.588122)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.06402 47.58418)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.319173 47.65118)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.214852 47.629513)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.16275 47.58237)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(12.570226 47.584129)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.944485 47.204347)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.526967 46.993127)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.405565 46.823272)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(7.52203 46.74186)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(7.52203 46.74186)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(7.96434 46.738883)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.032593 46.757442)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.291531 46.657734)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.354341 46.740021)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.036375 46.626069)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.53579 46.929613)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.566122 46.899354)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.435673 47.033543)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.065449 46.993878)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.020317 46.954531)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.016935 46.884375)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.555591 46.725632)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.500398 46.646982)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.569083 46.620229)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.367264 46.958544)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(7.803512 46.177213)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(7.803512 46.177213)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.07134 46.377564)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(8.07134 46.377564)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.3396603488087 47.147851756577)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.4577432722805 47.080355263209)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.99872799167641 47.011065085578)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.99872799167641 47.011065085578)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.0233891100078 46.988970819326)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.0233891100078 46.988970819326)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.90835242022101 47.091964776918)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.90835242022101 47.091964776918)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.89226379180673 47.281958493833)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.89226379180673 47.281958493833)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.5155739730208 47.141405050189)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.5155739730208 47.141405050189)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.87089095963554 47.1128898161633)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.87089095963554 47.1128898161633)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.4088327407423 47.603822322824)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.4088327407423 47.603822322824)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.98215259015412 47.093933968537)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.98215259015412 47.093933968537)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.97700814301444 47.019950669389)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.97700814301444 47.019950669389)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.9895625382948 46.642456243389)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.9895625382948 46.642456243389)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.80185061355571 47.170754755341)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.80185061355571 47.170754755341)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.8973339886019 47.069129214468)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.8973339886019 47.069129214468)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.86258346414544 47.095465468442)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.86258346414544 47.095465468442)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.2690117504347 47.1297544408488)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(10.2690117504347 47.1297544408488)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.89852421302788 47.238284431902)"
"7","Alphütte","gem","sub","f","53","alpes","vor","POINT(9.89852421302788 47.238284431902)"
"14","Galtalm","gem","sub",,"53","alpes","vor","POINT(11.264704 47.390287)"
"15","Galtalp","gem","sub",,"53","alpes","vor","POINT(10.880697 47.403577)"
"15","Galtalp","gem","sub",,"53","alpes","vor","POINT(10.893902 47.384127)"
"31","Sennalp","gem","sub",,"53","alpes","vor","POINT(10.880697 47.403577)"
"31","Sennalp","gem","sub",,"53","alpes","vor","POINT(10.893902 47.384127)"
"117","Alpzimmer","gem","sub","n","53","alpes","vor","POINT(9.233333 47.2)"
"389","Alpgemach","gem","sub",,"53","alpes","vor","POINT(8.07134 46.377564)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(11.843113560494192 47.78761264404965)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(10.577630164775467 47.133204602180705)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(12.00284706751507 47.865617613358936)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(12.760352715065629 47.77129005130969)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(12.923458435615158 47.87255800241395)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(12.923458435615158 47.87255800241395)"
"635","Alm","gem","sub","f","53","alpes","vor","POINT(12.101934712363771 47.66173920652415)"
"672","Milchalm","gem","sub","f","53","alpes","vor","POINT(11.264704 47.390287)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.278149 47.251697)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(10.939245 47.228865)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.34885 47.27169)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.479262 47.279447)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.177274 47.220892)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.865237867130999 46.769297375398544)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.10256121679679 46.679671896878254)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184371834501249 46.65675871962803)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184371834501249 46.65675871962803)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184371834501249 46.65675871962803)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184371834501249 46.65675871962803)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184371834501249 46.65675871962803)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(14.33062263033287 47.671163729767315)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(9.572208445647702 47.25764932303595)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.101474690977447 47.533427044025906)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.113964242450292 47.77161588507188)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.113964242450292 47.77161588507188)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.217077520509466 46.825798817817756)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.0686857813881 47.3298313504174)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.463401364916194 46.3990539958459)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.562420642982113 48.032883843459665)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.961790791264312 47.44667934488369)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(16.05860355653279 47.45058411046089)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.85268214921969 47.59303402265478)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.142465273539262 46.60749402253526)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.142465273539262 46.60749402253526)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.861011377260024 47.72375631066008)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.436878027454535 46.563067343927216)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.45459035404946 47.58050895155523)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(10.241573297060487 47.249225598115196)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.858267492177559 47.461374711017235)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527567610448724 47.593981534757276)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.233875934368413 47.91844330380896)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.233875934368413 47.91844330380896)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.233875934368413 47.91844330380896)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.328718331280912 46.32004264382757)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.13274223908138 47.03485202789307)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.13274223908138 47.03485202789307)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.13274223908138 47.03485202789307)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.13274223908138 47.03485202789307)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.937239082492153 46.75556403439062)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.13274223908138 47.03485202789307)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.69350381692254 46.702628109190215)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.560739105626185 47.567549374229046)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.214712136083405 47.23023583391589)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.156346990487132 47.839494658679506)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.425818414399153 47.912552457867264)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.843113560494192 47.78761264404965)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.813982545396106 47.659680044357685)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.843113560494192 47.78761264404965)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(9.897174784477754 47.602002306187416)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.946959503235371 47.729403895716516)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.946959503235371 47.729403895716516)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.946959503235371 47.729403895716516)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.504343081883055 47.77813879830498)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.504343081883055 47.77813879830498)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.962082037765015 47.36833589532405)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.962082037765015 47.36833589532405)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(10.577630164775467 47.133204602180705)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.214712136083405 47.23023583391589)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.156346990487132 47.839494658679506)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.00284706751507 47.865617613358936)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.00284706751507 47.865617613358936)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.00284706751507 47.865617613358936)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.00284706751507 47.865617613358936)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(13.243680121023475 47.84209427652482)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.510919380188021 47.291164588928254)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.734835201597972 47.93008507659562)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.734835201597972 47.93008507659562)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.760352715065629 47.77129005130969)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.760352715065629 47.77129005130969)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.760352715065629 47.77129005130969)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.306312624118691 48.01166814959931)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.101934712363771 47.66173920652415)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.101934712363771 47.66173920652415)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.101934712363771 47.66173920652415)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.101474690977447 47.533427044025906)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.39286474666687 47.71573778609156)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.575949132216977 47.785996514376365)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.363179103748259 46.48873540517448)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(10.191545556573345 46.898042753631)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.590588354104831 47.95603031123017)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.20151954622413 47.75848754484263)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527567610448724 47.593981534757276)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527567610448724 47.593981534757276)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527567610448724 47.593981534757276)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.8642616655488 47.910667010350785)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.332082617413882 47.84638911027176)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(14.132692040337481 47.41210848490398)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.946959503235371 47.729403895716516)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.946959503235371 47.729403895716516)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.899298236840275 47.81678153499051)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.286092363390855 47.80481031232345)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(10.81559776920846 47.84132419604261)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.678386278539412 47.76742906957368)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.678386278539412 47.76742906957368)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.60851579079265 47.75354174100437)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.60851579079265 47.75354174100437)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.930978761162885 47.89272360469021)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.313319786902406 47.9033862775372)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.313319786902406 47.9033862775372)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.299495735804909 47.45633476742614)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.930978761162885 47.89272360469021)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.313319786902406 47.9033862775372)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.038518846704724 47.47690391846683)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.683543904137085 47.868931122408576)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.683543904137085 47.868931122408576)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527083357571385 47.91803866842166)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.527083357571385 47.91803866842166)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.470872377296073 47.721566947109736)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.906236511895976 47.92867012855792)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.98096027741067 47.79310343815731)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.98096027741067 47.79310343815731)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.514492493803798 48.08167947748657)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.205165450105982 47.80677263187789)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.205165450105982 47.80677263187789)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.121052896059489 47.62775869124975)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.121052896059489 47.62775869124975)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.540823054067879 47.908687866840175)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.540823054067879 47.908687866840175)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.540823054067879 47.908687866840175)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.626581990140163 47.733275759798815)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.39286474666687 47.71573778609156)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.39286474666687 47.71573778609156)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.843113560494192 47.78761264404965)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.843113560494192 47.78761264404965)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.107948541641262 47.84849681456885)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.590588354104831 47.95603031123017)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.590588354104831 47.95603031123017)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.923458435615158 47.87255800241395)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.923566974293118 47.81813443270597)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.101934712363771 47.66173920652415)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(12.320771566784154 47.946231288764324)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.751939317266434 47.716447696123545)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.184370449267966 47.66957903268656)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(11.8642616655488 47.910667010350785)"
"3036","Alm","gem","sub",,"53","alpes","vor","POINT(14.266942 47.969202)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(13.00396 46.58379)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(7.488636065475017 46.66079298024813)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(7.488636065475017 46.66079298024813)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(10.194227301197154 47.71421550569081)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(9.775472714350826 47.21130840594954)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(8.04019692794501 46.72950096046899)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(8.248159219838707 46.60993580058244)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(7.873314448765373 46.444917569841664)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(7.873314448765373 46.444917569841664)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(9.399249919544594 47.16977257468484)"
"3037","Alp","gem","sub",,"53","alpes","vor","POINT(9.215202022543616 47.23143007149508)"
